"contact_[0,18)","contact_[18,35)","contact_[35,60)","contact_60+"
4.04537816204955,1.32882470112565,2.57687348808837,0.567201362297281
1.17666018222926,4.2375798701335,3.07985794589666,0.783595805046924
1.24228324742874,1.67677523948585,3.9434175676932,1.115053900281
0.407720096293145,0.636112002800803,1.66262069765186,2.12718325639102
